file,positive_slices
test/2015/TOR_150407_192547_KVWX_566994_G4.nc,3
test/2015/TOR_150407_193102_KVWX_566994_G4.nc,2 3
test/2015/TOR_150407_194724_KVWX_566995_W7.nc,3
test/2015/TOR_150407_195253_KVWX_566996_G4.nc,3
test/2015/TOR_150407_195802_KVWX_566997_G4.nc,2 3
test/2015/TOR_150407_202746_KLVX_563810_M0.nc,3
test/2015/TOR_150407_225538_KJKL_563783_I1.nc,3
test/2015/TOR_150407_230105_KJKL_563789_I1.nc,3
test/2015/TOR_150407_230632_KJKL_563789_I1.nc,2 3
test/2015/TOR_150408_020358_KINX_560746_A0.nc,3
test/2015/TOR_150408_025239_KEAX_560727_G0.nc,3
test/2015/TOR_150408_035742_KINX_560747_S0.nc,3
test/2015/TOR_150408_202900_KLSX_588586_S4.nc,3
test/2015/TOR_150408_203349_KLSX_588586_S4.nc,2 3
test/2015/TOR_150408_203839_KLSX_588586_K9.nc,1 2 3
test/2015/TOR_150408_232215_KDDC_578998_X0.nc,3
test/2015/TOR_150408_232718_KDDC_578998_X0.nc,2 3
test/2015/TOR_150408_234701_KVNX_578999_R0.nc,3
test/2015/TOR_150408_235213_KVNX_578999_R0.nc,2 3
test/2015/TOR_150408_235719_KVNX_578999_R0.nc,1 2 3
test/2015/TOR_150409_000234_KVNX_578999_R0.nc,0 1 2 3
test/2015/TOR_150409_011655_KVNX_579000_X1.nc,3
test/2015/TOR_150409_013244_KICT_560744_E6.nc,3
test/2015/TOR_150409_013815_KICT_560744_E6.nc,2 3
test/2015/TOR_150409_013815_KICT_560745_E6.nc,3
test/2015/TOR_150409_014347_KICT_593585_T4.nc,3
test/2015/TOR_150409_183234_KILX_571753_V0.nc,3
test/2015/TOR_150409_220450_KDVN_565380_Y2.nc,3
test/2015/TOR_150409_220958_KDVN_565380_Y2.nc,2 3
test/2015/TOR_150409_221507_KDVN_565380_Y2.nc,1 2 3
test/2015/TOR_150409_222016_KDVN_565380_T2.nc,0 1 2 3
test/2015/TOR_150409_222049_KDTX_568305_O8.nc,3
test/2015/TOR_150409_222544_KDVN_565382_Y2.nc,2 3
test/2015/TOR_150409_223056_KDVN_565382_T2.nc,1 2 3
test/2015/TOR_150409_224124_KDVN_565381_T2.nc,3
test/2015/TOR_150409_224645_KDVN_565381_Y2.nc,1 2 3
test/2015/TOR_150409_225212_KDVN_565381_Y2.nc,0 1 2 3
test/2015/TOR_150409_225212_KDVN_565402_Y2.nc,3
test/2015/TOR_150409_225739_KDVN_565402_Y2.nc,2 3
test/2015/TOR_150409_230308_KDVN_565407_Y2.nc,3
test/2015/TOR_150409_230308_KDVN_565411_Y2.nc,3
test/2015/TOR_150409_230822_KDVN_565411_N5.nc,2 3
test/2015/TOR_150409_231349_KDVN_565411_N5.nc,1 2 3
test/2015/TOR_150410_004435_KILX_571755_J1.nc,3
test/2015/TOR_150426_235750_KFWS_570675_H5.nc,3
test/2015/TOR_150427_021003_KFWS_571868_R4.nc,3
test/2015/TOR_150427_030301_KFWS_571890_J2.nc,3
test/2015/TOR_150427_032407_KFWS_571891_Z2.nc,3
test/2015/TOR_150427_033441_KFWS_571894_Z2.nc,2 3
test/2015/TOR_150427_034513_KFWS_571895_Z2.nc,3
test/2015/TOR_150427_040104_KFWS_571896_R4.nc,3
test/2015/TOR_150427_040620_KFWS_571896_R4.nc,2 3
test/2015/TOR_150427_041137_KFWS_571896_V7.nc,1 2 3
test/2015/TOR_150427_041653_KFWS_571898_R4.nc,3
test/2015/TOR_150427_041653_KFWS_571900_R4.nc,3
test/2015/TOR_150427_042209_KFWS_571902_U4.nc,3
test/2015/TOR_150427_042726_KFWS_571903_R4.nc,2 3
test/2015/TOR_150427_043242_KFWS_571903_R4.nc,1 2 3
test/2015/TOR_150427_105835_KPOE_572294_X7.nc,3
test/2015/TOR_150427_110343_KPOE_572294_X7.nc,2 3
test/2015/TOR_150427_110910_KPOE_572294_S8.nc,1 2 3
test/2015/TOR_150427_141412_KLIX_564631_I1.nc,3
test/2015/TOR_150427_142850_KLIX_564640_I1.nc,3
test/2015/TOR_150427_144329_KLIX_564642_F4.nc,3
test/2015/TOR_150427_150754_KLIX_564643_F4.nc,3
test/2015/TOR_150427_152231_KLIX_564645_J9.nc,3
test/2015/TOR_150518_222257_KMAF_574564_B0.nc,3
test/2015/TOR_150518_225118_KMAF_574565_G2.nc,3
test/2015/TOR_150518_225602_KMAF_574565_G2.nc,2 3
test/2015/TOR_150519_172417_KGRK_577987_Q5.nc,3
test/2015/TOR_150519_172904_KGRK_577987_Q5.nc,2 3
test/2015/TOR_150519_201732_KMAF_576033_U0.nc,3
test/2015/TOR_150519_202638_KMAF_576040_U0.nc,3
test/2015/TOR_150519_202638_KMAF_576051_U0.nc,3
test/2015/TOR_150519_211209_KMAF_576053_U0.nc,3
test/2015/TOR_150519_211646_KMAF_576053_U0.nc,2 3
test/2015/TOR_150519_212558_KMAF_576055_U0.nc,3
test/2015/TOR_150519_220607_KMAF_576057_U0.nc,3
test/2015/TOR_150519_220607_KMAF_576061_X2.nc,3
test/2015/TOR_150519_223206_KDYX_575910_M4.nc,3
test/2015/TOR_150519_223731_KDYX_575914_M4.nc,2 3
test/2015/TOR_150520_002144_KDYX_576035_R0.nc,3
test/2015/TOR_150520_023413_KTLX_584364_I9.nc,3
test/2015/TOR_150520_023942_KTLX_584364_I9.nc,2 3
test/2015/TOR_150606_002139_KGLD_590217_B4.nc,3
test/2015/TOR_150606_002647_KGLD_590217_B4.nc,2 3
test/2015/TOR_150606_003201_KGLD_590217_B4.nc,0 1 2 3
test/2015/TOR_150606_004230_KGLD_590218_B4.nc,3
test/2015/TOR_150606_004743_KGLD_590218_D6.nc,2 3
test/2015/TOR_150606_005312_KGLD_590218_D6.nc,1 2 3
test/2015/TOR_150606_022214_KGLD_590213_K7.nc,3
test/2015/TOR_150606_022723_KGLD_590213_K7.nc,2 3
test/2015/TOR_150606_023231_KGLD_590213_K7.nc,1 2 3
test/2015/TOR_150606_023231_KGLD_609815_K7.nc,2 3
test/2015/TOR_150606_023740_KGLD_590213_K7.nc,0 1 2 3
test/2015/TOR_150606_024247_KGLD_590213_K7.nc,0 1 2 3
test/2015/TOR_150606_024755_KGLD_590213_K7.nc,0 1 2 3
test/2015/TOR_150606_025310_KGLD_590213_K7.nc,0 1 2 3
test/2015/TOR_150606_025824_KGLD_590213_K7.nc,0 1 2 3
test/2015/TOR_150606_030338_KGLD_590213_K7.nc,0 1 2 3
test/2015/TOR_150606_030852_KGLD_590213_K7.nc,0 1 2 3
test/2015/TOR_150607_061058_KDMX_588555_A8.nc,3
test/2015/TOR_150607_061629_KDMX_575683_U9.nc,3
test/2015/TOR_150607_061629_KDMX_588559_U9.nc,3
test/2015/TOR_150607_063830_KDMX_575684_N2.nc,3
test/2015/TOR_150607_064403_KDMX_575684_F9.nc,2 3
test/2015/TOR_150607_212854_KLOT_582246_O2.nc,3
test/2015/TOR_150607_213938_KLOT_582259_O2.nc,2 3
test/2015/TOR_150607_222852_KIWX_588432_F2.nc,3
test/2015/TOR_150607_223347_KIWX_588432_F2.nc,2 3
test/2015/TOR_150608_012049_KILX_578696_B9.nc,3
test/2015/TOR_150608_020041_KILX_578698_Q1.nc,3
test/2015/TOR_150608_020625_KILX_578698_Q1.nc,2 3
test/2015/TOR_150608_020625_KILX_578699_Q1.nc,3
test/2015/TOR_150608_194201_KCCX_570576_G3.nc,2 3
test/2015/TOR_150626_232851_KRLX_574460_M1.nc,3
test/2015/TOR_150627_193724_KAKQ_590305_W4.nc,2 3
test/2015/TOR_150627_194217_KAKQ_590305_W4.nc,1 2 3
test/2015/TOR_150627_202948_KLWX_583154_K4.nc,3
test/2015/TOR_150627_203340_KLWX_583154_K4.nc,2 3
test/2015/TOR_150627_203340_KLWX_583156_K4.nc,3
test/2015/TOR_150627_203746_KLWX_583156_K4.nc,2 3
test/2015/TOR_150627_204139_KLWX_583156_K4.nc,1 2 3
test/2015/TOR_150627_204139_KLWX_583157_K4.nc,3
test/2015/TOR_150627_204531_KLWX_583157_K4.nc,2 3
test/2015/TOR_150627_204923_KLWX_583157_K4.nc,1 2 3
test/2015/TOR_150627_205315_KLWX_583157_K4.nc,0 1 2 3
test/2015/TOR_150627_205340_KMVX_575196_C9.nc,3
test/2015/TOR_150627_205708_KLWX_583157_K4.nc,0 1 2 3
test/2015/TOR_150627_210059_KLWX_583157_K4.nc,0 1 2 3
test/2015/TOR_150627_210306_KMVX_575199_C9.nc,3
test/2015/TOR_150627_210422_KPBZ_587284_X0.nc,3
test/2015/TOR_150627_210450_KLWX_583157_K4.nc,0 1 2 3
test/2015/TOR_150627_210748_KMVX_575200_C9.nc,3
test/2015/TOR_150627_210858_KPBZ_587284_X0.nc,2 3
test/2015/TOR_150627_211254_KMVX_575200_C9.nc,2 3
test/2015/TOR_150627_211801_KMVX_575208_C9.nc,3
test/2015/TOR_150627_212308_KMVX_575208_C9.nc,2 3
test/2015/TOR_150627_212308_KMVX_575212_J1.nc,3
test/2015/TOR_150627_212802_KMVX_575208_C9.nc,1 2 3
test/2015/TOR_150627_212802_KMVX_575213_C9.nc,3
test/2015/TOR_150627_213144_KLTX_591656_X3.nc,2 3
test/2015/TOR_150627_213747_KMVX_576140_S8.nc,3
test/2015/TOR_150627_214237_KMVX_576140_S8.nc,2 3
test/2015/TOR_150627_214628_KRAX_583121_U9.nc,3
test/2015/TOR_150627_214737_KMVX_576140_S8.nc,1 2 3
test/2015/TOR_150627_215232_KMVX_575228_C9.nc,3
test/2015/TOR_150627_215728_KMVX_575228_C9.nc,2 3
test/2015/TOR_150627_220216_KMVX_575228_C9.nc,1 2 3
test/2015/TOR_150627_220710_KMVX_575228_J1.nc,0 1 2 3
test/2015/TOR_150627_221218_KMVX_575230_S8.nc,3
test/2015/TOR_150627_223633_KMVX_575240_C9.nc,3
test/2015/TOR_150627_224122_KMVX_575240_C9.nc,2 3
test/2015/TOR_150627_224623_KMVX_575250_E4.nc,3
test/2015/TOR_150627_225123_KMVX_575250_W5.nc,2 3
test/2015/TOR_150627_225613_KMVX_575250_W5.nc,1 2 3
test/2015/TOR_150627_230113_KMVX_575254_C9.nc,3
test/2015/TOR_150627_230619_KMVX_575254_C9.nc,2 3
test/2015/TOR_150627_231126_KMVX_575254_C9.nc,1 2 3
test/2015/TOR_150627_231126_KMVX_575260_I7.nc,3
test/2015/TOR_150627_231633_KMVX_575254_C9.nc,0 1 2 3
test/2015/TOR_150627_231633_KMVX_575260_I7.nc,2 3
test/2015/TOR_150627_232139_KMVX_575260_I7.nc,1 2 3
test/2015/TOR_150628_002354_KLTX_591654_S2.nc,3
test/2015/TOR_150628_004421_KLTX_591655_Z9.nc,3
test/2015/TOR_150628_011559_KABR_583714_W1.nc,3
test/2015/TOR_150628_012054_KMVX_576150_Y7.nc,3
test/2015/TOR_150628_012450_KMVX_576150_Y7.nc,2 3
test/2015/TOR_150628_014215_KABR_576151_R0.nc,3
test/2015/TOR_150628_015928_KABR_575271_R0.nc,3
test/2015/TOR_150628_020346_KABR_575271_R0.nc,2 3
test/2015/TOR_150628_215040_KDVN_589079_J3.nc,3
test/2015/TOR_150716_221246_KDVN_597093_T2.nc,3
test/2015/TOR_150716_230948_KDVN_597117_H5.nc,3
test/2015/TOR_150716_234810_KDVN_597132_H5.nc,3
test/2015/TOR_150716_235827_KDVN_597150_M5.nc,3
test/2015/TOR_150717_000332_KDVN_597150_Z5.nc,2 3
test/2015/TOR_150717_000840_KDVN_597146_H5.nc,3
test/2015/TOR_150717_001345_KDVN_597146_W7.nc,2 3
test/2015/TOR_150717_001345_KDVN_597164_H5.nc,3
test/2015/TOR_150717_001851_KDVN_597164_W7.nc,2 3
test/2015/TOR_150717_002356_KDVN_597164_W7.nc,1 2 3
test/2015/TOR_150717_002908_KDVN_597164_W7.nc,0 1 2 3
test/2015/TOR_150717_003413_KDVN_597164_W7.nc,0 1 2 3
test/2015/TOR_150717_013427_KARX_580043_O0.nc,3
test/2015/TOR_150717_014948_KDVN_597152_C4.nc,2 3
test/2015/TOR_150717_044105_KILX_593136_T0.nc,2 3
test/2015/TOR_150717_044606_KILX_593136_T0.nc,1 2 3
test/2015/TOR_150717_203329_KIND_597336_X3.nc,3
test/2015/TOR_150717_203848_KIND_597337_X3.nc,3
test/2015/TOR_150718_001147_KABR_595700_A8.nc,2 3
test/2015/TOR_150718_004740_KABR_595699_J7.nc,3
test/2015/TOR_150718_005247_KABR_595699_J7.nc,2 3
test/2015/TOR_150718_045655_KMPX_581263_C7.nc,3
test/2015/TOR_150718_050219_KMPX_581263_C7.nc,2 3
test/2015/TOR_150718_060130_KMPX_581262_H5.nc,3
test/2015/TOR_150718_065429_KARX_581577_D7.nc,2 3
test/2015/TOR_150718_065952_KARX_580925_P6.nc,3
test/2015/TOR_150718_065952_KARX_581577_N6.nc,1 2 3
test/2015/TOR_150718_191918_KMKX_596206_K7.nc,3
test/2015/TOR_150718_194012_KMKX_595835_X9.nc,3
test/2015/TOR_150718_194012_KMKX_596207_H8.nc,2 3
test/2015/TOR_150718_194517_KMKX_595835_X9.nc,2 3
test/2015/TOR_150718_194517_KMKX_595843_X9.nc,3
test/2015/TOR_150718_195023_KMKX_595843_X9.nc,2 3
test/2015/TOR_150805_001931_KDOX_599207_J2.nc,3
test/2015/TOR_150805_002353_KDOX_599207_J2.nc,2 3
test/2015/TOR_150806_210530_KMPX_591515_U4.nc,3
test/2015/TOR_150806_211009_KMPX_591516_U4.nc,3
test/2015/TOR_150806_220020_KMPX_591517_U4.nc,3
test/2015/TOR_150806_220020_KMPX_591519_U4.nc,3
test/2015/TOR_150806_222053_KFSD_603686_H2.nc,3
test/2015/TOR_150806_230442_KMPX_591518_U4.nc,3
test/2015/TOR_150806_230959_KMPX_591518_U4.nc,2 3
test/2015/TOR_150806_233247_KFSD_597653_R1.nc,3
test/2015/TOR_150806_235940_KFSD_597656_R1.nc,3
test/2015/TOR_150807_000417_KFSD_597656_R1.nc,2 3
test/2015/TOR_150807_013946_KMXX_598364_W1.nc,3
test/2015/TOR_150807_014412_KMXX_598364_W1.nc,2 3
test/2015/TOR_150807_031430_KNKX_599391_K0.nc,3
test/2015/TOR_150807_031738_KNKX_599391_K0.nc,2 3
test/2015/TOR_150807_033725_KEOX_598365_K5.nc,2 3
test/2015/TOR_150916_223355_KAMX_596509_M0.nc,3
test/2015/TOR_150916_223846_KAMX_596509_M0.nc,2 3
test/2015/TOR_150916_224338_KAMX_596509_M0.nc,1 2 3
test/2015/TOR_151006_193255_KIWA_600063_N0.nc,3
test/2015/TOR_151006_193829_KIWA_600063_E0.nc,2 3
test/2015/TOR_151025_152624_KLIX_601568_R9.nc,3
test/2015/TOR_151025_214819_KLIX_601569_E9.nc,3
test/2015/TOR_151025_215340_KLIX_601569_E9.nc,2 3
test/2015/TOR_151115_215422_KMUX_605791_J0.nc,3
test/2015/TOR_151115_215733_KMUX_605791_J0.nc,2 3
test/2015/TOR_151115_220045_KMUX_605791_J0.nc,2 3
test/2015/TOR_151115_220356_KMUX_605791_J0.nc,1 2 3
test/2015/TOR_151115_220707_KMUX_605791_J0.nc,0 1 2 3
test/2015/TOR_151115_221018_KMUX_605791_J0.nc,0 1 2 3
test/2015/TOR_151115_221330_KMUX_605791_J0.nc,0 1 2 3
test/2015/TOR_151223_141835_KLZK_611645_S7.nc,3
test/2015/TOR_151223_154216_KPAH_609789_K1.nc,3
test/2015/TOR_151223_154644_KPAH_609789_K1.nc,2 3
test/2015/TOR_151223_155128_KPAH_609789_K1.nc,1 2 3
test/2015/TOR_151223_155624_KPAH_609790_K1.nc,3
test/2015/TOR_151223_160903_KPAH_609791_K1.nc,3
test/2015/TOR_151223_171716_KPAH_609764_K1.nc,2 3
test/2015/TOR_151223_172241_KPAH_609764_K1.nc,1 2 3
test/2015/TOR_151223_172241_KPAH_609767_K1.nc,3
test/2015/TOR_151223_172745_KPAH_609767_K1.nc,2 3
test/2015/TOR_151223_182953_KVWX_609776_E8.nc,3
test/2015/TOR_151223_182953_KVWX_609779_G7.nc,3
test/2015/TOR_151223_183522_KVWX_609776_R7.nc,2 3
test/2015/TOR_151223_183522_KVWX_609777_R7.nc,3
test/2015/TOR_151223_183522_KVWX_609779_O6.nc,2 3
test/2015/TOR_151223_203943_KIND_613448_Q7.nc,3
test/2015/TOR_151223_205305_KNQA_607010_L5.nc,3
test/2015/TOR_151223_205528_KIND_613473_M7.nc,3
test/2015/TOR_151223_205814_KNQA_607010_L5.nc,2 3
test/2015/TOR_151223_205814_KNQA_610117_F7.nc,3
test/2015/TOR_151223_210322_KNQA_610117_F7.nc,2 3
test/2015/TOR_151223_210322_KNQA_610224_L5.nc,2 3
test/2015/TOR_151223_210831_KNQA_610224_L5.nc,1 2 3
test/2015/TOR_151223_211109_KIND_613494_B3.nc,3
test/2015/TOR_151223_211340_KNQA_610224_L5.nc,0 1 2 3
test/2015/TOR_151223_211635_KIND_613497_B3.nc,2 3
test/2015/TOR_151223_211909_KNQA_610230_L5.nc,2 3
test/2015/TOR_151223_212425_KNQA_610230_L5.nc,1 2 3
test/2015/TOR_151223_212954_KNQA_610230_L5.nc,0 1 2 3
test/2015/TOR_151223_213510_KNQA_610230_L5.nc,0 1 2 3
test/2015/TOR_151223_213510_KNQA_610231_L5.nc,3
test/2015/TOR_151223_214034_KNQA_610231_L5.nc,2 3
test/2015/TOR_151223_214118_KVWX_609753_Q2.nc,2 3
test/2015/TOR_151223_214557_KNQA_610231_L5.nc,1 2 3
test/2015/TOR_151223_215127_KNQA_610231_L5.nc,0 1 2 3
test/2015/TOR_151223_215329_KILN_606022_M4.nc,3
test/2015/TOR_151223_215656_KNQA_610231_L5.nc,0 1 2 3
test/2015/TOR_151223_215730_KILN_606022_U4.nc,2 3
test/2015/TOR_151223_221225_KNQA_610234_J1.nc,2 3
test/2015/TOR_151223_221225_KNQA_610235_L5.nc,3
test/2015/TOR_151223_221306_KDVN_610066_C1.nc,3
test/2015/TOR_151223_221346_KILN_606199_K5.nc,3
test/2015/TOR_151223_221741_KNQA_610235_L5.nc,2 3
test/2015/TOR_151223_221813_KDVN_610066_C1.nc,2 3
test/2015/TOR_151223_222310_KNQA_610235_L5.nc,1 2 3
test/2015/TOR_151223_222321_KDVN_610066_C1.nc,1 2 3
test/2015/TOR_151223_222824_KNQA_610235_L5.nc,0 1 2 3
test/2015/TOR_151223_222827_KDVN_610069_C1.nc,2 3
test/2015/TOR_151223_223317_KNQA_610235_L5.nc,0 1 2 3
test/2015/TOR_151223_223334_KDVN_610064_L2.nc,3
test/2015/TOR_151223_223334_KDVN_610070_K0.nc,3
test/2015/TOR_151223_223334_KDVN_610071_K0.nc,3
test/2015/TOR_151223_223832_KNQA_610235_L5.nc,0 1 2 3
test/2015/TOR_151223_223832_KNQA_610236_L5.nc,2 3
test/2015/TOR_151223_223840_KDVN_610064_L2.nc,2 3
test/2015/TOR_151223_223840_KDVN_610071_K0.nc,2 3
test/2015/TOR_151223_224345_KNQA_610236_L5.nc,1 2 3
test/2015/TOR_151223_224345_KNQA_612000_A9.nc,3
test/2015/TOR_151223_224347_KDVN_610071_K0.nc,1 2 3
test/2015/TOR_151223_224849_KNQA_610236_L5.nc,0 1 2 3
test/2015/TOR_151223_225351_KNQA_610236_L5.nc,0 1 2 3
test/2015/TOR_151223_225351_KNQA_610237_L5.nc,3
test/2015/TOR_151223_225852_KNQA_610237_L5.nc,2 3
test/2015/TOR_151223_230333_KNQA_610237_L5.nc,1 2 3
test/2015/TOR_151223_230333_KNQA_610239_L5.nc,3
test/2015/TOR_151223_230807_KNQA_610239_P2.nc,2 3
test/2015/TOR_151223_231254_KNQA_611942_P2.nc,2 3
test/2015/TOR_151223_231736_KNQA_611942_L5.nc,1 2 3
test/2015/TOR_151223_232210_KNQA_611942_L5.nc,1 2 3
test/2015/TOR_151223_234021_KDVN_610065_L2.nc,2 3
test/2015/TOR_151223_234402_KDTX_607429_P5.nc,3
test/2015/TOR_151224_001510_KGWX_612004_N8.nc,3
test/2015/TOR_151224_001535_KOHX_607144_I9.nc,3
test/2015/TOR_151224_001949_KGWX_612004_U2.nc,2 3
test/2015/TOR_151224_002104_KOHX_607144_I9.nc,2 3
test/2015/TOR_151224_002634_KOHX_607144_I9.nc,1 2 3
test/2015/TOR_151224_002634_KOHX_607145_I9.nc,3
test/2015/TOR_151224_003205_KOHX_607145_I9.nc,2 3
test/2015/TOR_151224_005345_KGWX_607146_Q1.nc,3
test/2015/TOR_151224_005832_KGWX_606485_N8.nc,3
test/2015/TOR_151224_005832_KGWX_607146_Q1.nc,2 3
test/2015/TOR_151224_010319_KGWX_606485_N8.nc,2 3
test/2015/TOR_151224_010319_KGWX_607146_Q1.nc,1 2 3
test/2015/TOR_151224_010805_KGWX_606485_N8.nc,1 2 3
test/2015/TOR_151224_010805_KGWX_607146_Q1.nc,0 1 2 3
test/2015/TOR_151224_010805_KGWX_607153_N8.nc,3
test/2015/TOR_151224_010927_KILN_606280_E2.nc,3
test/2015/TOR_151224_011252_KGWX_607146_Q1.nc,0 1 2 3
test/2015/TOR_151224_011252_KGWX_607153_N8.nc,2 3
test/2015/TOR_151224_011435_KILN_606280_E2.nc,2 3
test/2015/TOR_151224_011740_KGWX_607146_Q1.nc,0 1 2 3
test/2015/TOR_151224_011740_KGWX_607153_N8.nc,1 2 3
test/2015/TOR_151224_012207_KGWX_607146_Q1.nc,0 1 2 3
test/2015/TOR_151224_012509_KOHX_607148_V0.nc,2 3
test/2015/TOR_151224_013035_KOHX_607148_V0.nc,1 2 3
test/2015/TOR_151224_013606_KOHX_607148_V0.nc,0 1 2 3
test/2015/TOR_151224_014116_KOHX_607148_V0.nc,0 1 2 3
test/2015/TOR_151224_014116_KOHX_607151_V0.nc,3
test/2015/TOR_151224_014647_KOHX_607151_V0.nc,2 3
test/2015/TOR_151224_014647_KOHX_607152_V0.nc,3
test/2015/TOR_151224_015218_KOHX_607152_C6.nc,2 3
test/2015/TOR_151224_041241_KOHX_607154_J2.nc,3
test/2015/TOR_151224_041812_KOHX_607154_J2.nc,2 3
test/2015/TOR_151224_042336_KOHX_607155_E7.nc,2 3
test/2015/TOR_151224_042409_KRLX_605506_U1.nc,3
test/2015/TOR_151224_093941_KEOX_611430_I9.nc,3
test/2015/TOR_151224_094504_KEOX_611430_I9.nc,2 3
test/2015/TOR_151224_103141_KEOX_611431_O0.nc,3
test/2015/TOR_151224_103650_KEOX_611431_O0.nc,2 3
test/2015/TOR_151224_182909_KFFC_607357_N2.nc,3
test/2015/TOR_151224_231342_KMUX_611403_W1.nc,3
test/2015/TOR_151224_231759_KMUX_611403_W1.nc,2 3
test/2015/TOR_151225_131956_KHTX_607163_V1.nc,3
test/2015/TOR_151225_213033_KBMX_613046_H2.nc,2 3
test/2015/TOR_151225_213543_KBMX_613046_J7.nc,1 2 3
test/2015/TOR_151225_214055_KBMX_613046_H2.nc,0 1 2 3
test/2015/TOR_151225_215052_KDGX_607279_G4.nc,3
test/2015/TOR_151225_225704_KBMX_613047_X8.nc,2 3
test/2016/TOR_160117_080901_KTBW_609339_D2.nc,3
test/2016/TOR_160117_081417_KTBW_609339_D2.nc,2 3
test/2016/TOR_160117_083600_KTBW_609389_D2.nc,3
test/2016/TOR_160117_084137_KTBW_609389_D2.nc,1 2 3
test/2016/TOR_160117_084707_KTBW_609389_D2.nc,0 1 2 3
test/2016/TOR_160117_121213_KMLB_609610_E7.nc,3
test/2016/TOR_160407_035331_KMXX_631369_O4.nc,3
test/2016/TOR_160407_035949_KMXX_631369_O4.nc,2 3
test/2016/TOR_160407_041911_KMXX_631370_O4.nc,3
test/2016/TOR_160407_042558_KMXX_631371_M4.nc,2 3
test/2016/TOR_160407_043245_KMXX_631372_C9.nc,3
test/2016/TOR_160407_044533_KMXX_631373_C9.nc,2 3
test/2016/TOR_160407_045210_KMXX_631374_O4.nc,3
test/2016/TOR_160407_045829_KMXX_631374_D0.nc,2 3
test/2016/TOR_160407_045829_KMXX_631375_Q7.nc,3
test/2016/TOR_160407_050447_KMXX_631374_O4.nc,1 2 3
test/2016/TOR_160407_050447_KMXX_631375_Q7.nc,1 2 3
test/2016/TOR_160407_051620_KEOX_631376_B4.nc,3
test/2016/TOR_160407_052254_KEOX_631376_B4.nc,2 3
test/2016/TOR_160407_052412_KMXX_631377_Z9.nc,2 3
test/2016/TOR_160407_055620_KEOX_630117_J8.nc,3
test/2016/TOR_160407_062906_KEOX_630119_J8.nc,2 3
test/2016/TOR_160407_063531_KEOX_630119_J8.nc,1 2 3
test/2016/TOR_160407_095120_KTBW_619393_P2.nc,3
test/2016/TOR_160407_095627_KTBW_619393_P2.nc,2 3
test/2016/TOR_160407_103514_KTBW_619380_Y4.nc,3
test/2016/TOR_160407_105255_KTBW_619381_Y4.nc,3
test/2016/TOR_160407_105853_KTBW_619381_Y4.nc,2 3
test/2016/TOR_160426_232041_KIND_632661_R0.nc,3
test/2016/TOR_160427_004555_KUEX_631868_H2.nc,3
test/2016/TOR_160427_010914_KTLX_627328_B5.nc,3
test/2016/TOR_160427_010914_KTLX_627329_B5.nc,3
test/2016/TOR_160427_014353_KTLX_627338_L4.nc,3
test/2016/TOR_160427_015049_KTLX_627338_L4.nc,1 2 3
test/2016/TOR_160427_015049_KTLX_627341_L4.nc,2 3
test/2016/TOR_160427_015049_KTLX_627345_L4.nc,3
test/2016/TOR_160427_022201_KFWS_631394_V9.nc,3
test/2016/TOR_160427_025311_KTLX_627347_N0.nc,2 3
test/2016/TOR_160427_030201_KFWS_631396_R1.nc,2 3
test/2016/TOR_160427_030820_KFWS_631393_R1.nc,3
test/2016/TOR_160427_030820_KFWS_631396_R1.nc,1 2 3
test/2016/TOR_160427_031439_KFWS_631393_R1.nc,2 3
test/2016/TOR_160427_050108_KSRX_632444_X7.nc,3
test/2016/TOR_160427_052038_KSRX_632454_J8.nc,3
test/2016/TOR_160427_052103_KINX_625401_H6.nc,3
test/2016/TOR_160427_052727_KSRX_632454_J8.nc,2 3
test/2016/TOR_160427_052744_KINX_632457_H0.nc,3
test/2016/TOR_160427_053437_KINX_632457_W1.nc,2 3
test/2016/TOR_160427_054131_KINX_632458_W1.nc,3
test/2016/TOR_160427_055356_KSRX_632466_U2.nc,3
test/2016/TOR_160427_060705_KSRX_632467_M5.nc,3
test/2016/TOR_160427_061356_KSRX_632469_I6.nc,3
test/2016/TOR_160427_062017_KSRX_632469_I6.nc,1 2 3
test/2016/TOR_160427_062017_KSRX_632473_H6.nc,2 3
test/2016/TOR_160427_094320_KHGX_633234_G1.nc,3
test/2016/TOR_160427_094747_KHGX_633234_R7.nc,2 3
test/2016/TOR_160427_190833_KOAX_624317_D7.nc,3
test/2016/TOR_160427_201744_KOAX_624318_R6.nc,2 3
test/2016/TOR_160427_204421_KOAX_624314_J7.nc,3
test/2016/TOR_160427_205100_KOAX_624315_J7.nc,3
test/2016/TOR_160427_205100_KOAX_624316_J7.nc,3
test/2016/TOR_160427_213046_KHPX_625061_M5.nc,3
test/2016/TOR_160427_213838_KDMX_622332_Z9.nc,3
test/2016/TOR_160427_214406_KDMX_622332_Z9.nc,2 3
test/2016/TOR_160427_214406_KDMX_622333_Z9.nc,3
test/2016/TOR_160427_215050_KEAX_627673_Y3.nc,3
test/2016/TOR_160427_215543_KEAX_627673_Y3.nc,2 3
test/2016/TOR_160427_220021_KEAX_627673_Y3.nc,1 2 3
test/2016/TOR_160427_221113_KDMX_622334_Z9.nc,3
test/2016/TOR_160427_222455_KDAX_634102_H4.nc,3
test/2016/TOR_160427_224108_KDMX_622335_Z9.nc,3
test/2016/TOR_160427_224733_KDMX_622335_Z9.nc,1 2 3
test/2016/TOR_160427_232249_KILX_640452_J0.nc,3
